488,نکنه واقعا یه سریاتون نشسته بودین استیون هاوکینگ به نتیجه گیری عدم وجود خدا برسه و دیگه شکّتون به قطعیت تبدیل شه و خداناباور شین؟!,fresh.azd,FeeReeSHTeeH,11
489,واقعا عالی هست ، اون قضیه گربه ی شرودینگر و اصل عدم قطعیت  هم عالی بود نمیدونم این کوئن ها این همه ایده رو از کجا میارن  @Little_Me_Here,Behr00z,Behr00z1,1
490,اصل عدم قطعیت در فیزیک کوانتوم رو بذاریم کنار پیانیست هم بوده بعد میگن خدا عادله یه سر سوزن ذوقی هم به ما میدادی والله به جایی برنمی‌خورد,ساکن واحد ۵,sakene5,1
491,توییترم از اصل عدم قطعیت پیروی می‌کنه اگر بهش نگاه کنم هیچ‌کس هیچ توییتی نمی‌فرسته،‌ به محضی که چشم ازش بردارم ۲۰تا توییت جدید میاد.,ʕ·͡ˑ·ʔ ‏‏‏‏‏,zirkhat,5
492,@mahdimalaguena این عدم قطعیت شامل همین تعریف هم میشه,Mo,abellz,0
493,اینجا دیگه عدم قطعیت و عدم تمامیت جایی نداره. الکی که نیس,مِزماریز,mezmariz,0
494,@lvlahtabi گزاره‌ها قطعی نیستن چون ذهن آدم پردازششون می‌کنه. عدم قطعیت از ذهنت میاد نه از گزاره.,کامیار بی‌نهایت,kamyarinfinity,1
495,@lvlahtabi نه آقا این توییت هم استثنا نیست. فرض تو اینه که جمله‌ای که ذهنت بهش فکر کرده، دقیقاً همون چیزیه که نوشتی. عدم قطعیت از ذهنته فقط.,کامیار بی‌نهایت,kamyarinfinity,1
496,بی‌برنامگی و عدم قطعیت مواردیه که واقعا اذیتم می‌کنه و با تمام وجود طوری زندگی می‌کنم که دچارش نشم. الان این مهمانی همچین کاری با من کرده.,Mehdi Parhizi,MehdiParhizi,0
497,عشق به تو ... اعتراف سنگینی است در روزگار عدم قطعیت !,Lena,LenaCancel,13
498,یه مصاحبه خوندم از #بهرام‌توکلی که توش راجع به مرز قطعیت و عدم قطعیت تو کاراش حرف می زد. می گفت من خودم کرم دارم,Saleh Pirouzi,salehpirouzi,0
499,تازه، اصل عدم قطعیت هایزنبرگ می‌گه «احتمال» هیچ‌چیزی صفر نیست، «احتمال» هیچ چیزی هم صددرصد نیست. اینم فکت علمی. برو اطلاعاتت رو زیاد کن :))),Taha,dutyMessIr,6
500,@mjafar_mash پس چرا هرکی به پست ما میخوره میخواد راجع به نظریه عدم قطعیت هایزنبرگ صحبت کنه؟ماله ما خار داره؟!,Ala,Ala9413,3
501,نمی‌گویم دوستت می‌دارم عشق ِ به تو اعتراف سنگینی‌ست  در روزگار ِ عدم ِ قطعیت  "مریم ملک دار",ALI HOSSEINI,AliHosseini55,8
502,از اصل عدم تمامیت و عدم قطعیت که نمیشه گذشت. آرامش قطعی هیچوقت وجود نداره و نخواهد داشت,مِزماریز,mezmariz,4
503,http://ift.tt/1r9ehpG  تاثیر اقتصادی عدم قطعیت سیاسی,بورس 2080,bourse2080,0
504,همچین تلمبه میزنن طبق اصل عدم قطعیت هایزنبرگ نمیتونی بگی در هر لحظه کون طرف کجاست فقط یک منطقه رو میشه مشخص کرد که احتمال حضور کون بالاست,سیلویو,Don_MMMM,10
505,@aghatoonNA  بله البته اگه از اصل عدم قطعیت هایزنبرگ به قضیه نگاه کنیم.,Ahmad,aaahhmmaaddd,1
506,اصل عدم قطعیت هایزنبرگ منو یاد آزمایش یانگ میندازه مخصوصا اون قسمتش که اون دختره ماری تو دوئل کشته میشه,Peyman Mehrban,PeymanMehrban,0
507,تعداد فالوورام از عدم قطعیت خاصی برخورداره,مورچه خوار (خوارِ مورچه),ms_ms_sm_sm,0
508,همیشه در دوست داشتنت با اصل عدم قطعیت روبرو بودم....,داش MAMAD,mamad_hector,22
509,از تمام نظربه ها و حرف های مهم دنیا، برای ما تنها عدم قطعیت مونده,کَرَک جان,Karakjan,5
510,دوشنبه عدم قطعیت http://yon.ir/Etle ,بورس 2080,bourse2080,0
511,#عدم‌قطعیت,@Mosi,Mo0osina,0
512,نزدیک به سه سال پیش مشغول کشف ناشناخته‌های محیط جدید بودم و همه چیز برام قشنگ‌تر بود. حتی اون حس دلهره ناشی از عدم قطعیت,سبحانم 🇮🇷,sobhonline,4
513,اصل عدم قطعیت,مِزماریز,mezmariz,1
514,دیگه نمی‌دونم اینکه یه آدم خیلی شبیهت باشه خوبه یا بد. از عدم قطعیت رنج می‌برم,جانسون,bob_johnson,9
515,عدم قطعیت در رمان سالومه و خرگوشش  آیا عدم قطعیت یکی از ویژگی های رمان پست مدرن است؟ اگر اینطور است پس رمان... http://fb.me/6Tbse7pP9 ,sadra naseri,SadraNaseri,0
516,@iMehras اصل عدم قطعیت به ما میگه که امکان به دنیا اومدن یه فرزند از دو جنس مذکر هم وجود داره!,Mehras,Mehras_,0
517,ممجوادسکای‌واکرزنبرگ نتیجه‌ی به دنیا اومدن پسری به اسم ممجواد حاصل ازدواج ژنرال اسکای واکر با هایزنبرگ بر اساس اصل عدم قطعیت ایشون می‌باشد,Mehras,Mehras_,11
518,عدم قطعیت جیره‌بندی آب تهران http://tinyurl.com/ocf59hw ,payamno,payamno,0
519,در اين دنياي عدم قطعيت از آدم چرايي فالو كردن را ميخاهند,سهیل نوعی یار پسندیده,manenoei,7
520,انقدر تابع احتمال و عدم قطعیت زلزله نوشتم بنظرم پیش بینی فوتبال خیلی ساده میاد :)),🏧,miladopiez,1
521,. و نمی‌گویم دوستت می‌دارم  عشق ِ به تو اعتراف سنگینی‌ست  در روزگار ِ عدم ِ قطعیت  ...,mansoo.samadi,mansoor336,7
522,RT @_Cafe: البته  این رو که میدونین دیگه که داعش ربطی به اسلام نداره اینها تحت تاثیر اموزه‌های فیزیک کوانتوم و اصل عدم قطعیت هایزنبرگ  هستن,bargritz,bargritz,0
523,البته  این رو که میدونین دیگه که داعش ربطی به اسلام نداره اینها تحت تاثیر اموزه‌های فیزیک کوانتوم و اصل عدم قطعیت هایزنبرگ  هستن,Cafe,_Cafe,298
524,روزی اصحاب بر حضرت که مشغول مطالعه اصل عدم قطعیت هایزنبرگ بود وارد شدند، حضرت قطعیتی بر ورود ایشان ندیده، دایورت کردند، اصحاب کنف شدند.,ابونفس الاردکانی 👨‍👩‍👦,MehdiT1,1
525,مردم دوست دارند عدم قطعیت را کاهش دهند و به این کاهش نیاز دارند.انسان‌ها زمانی که چیزی را ندانند، به‌صورت اسفناکی احساس ناراحتی می‌کنند#TINB,میثم زرگرپور 🇮🇷,MZargarpour,2
526,@saman0018 سیاست هیچ وقت ثابت نیست!و همواره عدم قطعیت ذاتی دز ان هست که کسشر نویس ها هم از همین موضوع در نوشتارشان استفاده می کنند!,Nooshin- نوشين,GhNooshin,0
527,RT @saeed_choobani: همین عدم قطعیت ها بود که فیزیک کوآنتوم رو بوجود آورد. پیش برو برادرم.,Vahid Mehrad,vamehrad,1
528,@keshipour همین عدم قطعیت ها بود که فیزیک کوآنتوم رو بوجود آورد. پیش برو برادرم.,Saeed Choobani,saeed_choobani,1
529,یه بار اصل عدم قطعیت شب می‌خواسته از سر کار بره خونه، کیلیداشو هر کاری می‌کنه پیدا نمی‌کنه. میگه ای بخشکی شانس. و تا صب به گا میره تو خیابون,میرزاآدم ‌جان,mirzaadamjan,6
530,حیف که اسلامو , حضور خانواده و ادب خانوادگی و اصل عدم قطعیت هایزنبرگ دستمو بسته و الا یه جک خوندم ترکیدم از خنده,کلنل، رتّاق المتکبر,alireza_cman,6
531,#تق سال ها پس از مطرح شدن انیشتین به خاطر عنوان کردن نسبیت دو شاگرد نخبه او به نام های هایزنگر و بوهر دو اصل عدم قطعیت وتمامیت را مطرح کردند,مِزماریز,mezmariz,3
532,لابد آقامون انشتین با نظریه‌ی نسبیت و آقامون هایزنبرگ با اصل عدم قطعیت هم باید برن غاز بچرونن! آها ببخشید. یادم نبود این‌ها مسلمون شدن آخرش!,داتّه بایو 💚✌️,danialbehzadi,4
533,گمگشتگی ُ عدم قطعیت طوری کرده که اگه تو هر ی جمله‌ای که می‌گی دو سه تا شاید ُ به نظر من نندازی گوخوری محسوب می‌شه.,بایر,ShabAvare,7
534,عدم قطعیت,عنصر نامطلوب,Hossein_Hsnk,0
535,هایزنبرگ همیشه تو مخ‌زنی مشکل داشت چون بر اساس اصل عدم قطعیت میگفت در بهترین حالت خاطرات شمال نسبتا بعیده یادم بره,Cafe,_Cafe,66
536,ما هميشه درگير اين عدم قطعيت مي مونيم چون اصولا همه چي نصفه نيمه بهمون رسيده: فيلم سانسور شده، كتاب مميزي شده,Azadtwit,azadtwit,1
537,در نوسان‌ام بینِ تهران رفتن یا تهران نرفتن، این‌که می‌توانم به تهران بروم یا نمی‌توانم، این عدمِ قطعیت، اصلن خوب نیست.,میم,Karamazovism,2
538,اینکه عدم قطعیت از اصول ریاضی تحلیل فوریه قابل استنتاجه از چیزاییه که باید تو مقالهٔ «کارایی نامعقول ریاضیات در علوم تجربی» ویگنر دنبالش گشت,I,irdb,0
539,انجمن #خرد : بررسی کوتا اصل عدم #قطعیت #هایزنبرگ  * http://www.kherada.com/DMan.aspx?Id=712 …pic.twitter.com/FczKiPFGiG,انجمن خرد,kheradkia,1
540,سخن روز ۲۳۱: بلز پاسکال: ما آرزوی حقیقت داریم اما در درونمان جز عدم قطعیت چیزی یافت نمی کنیم : Nous souhaitons la... http://fb.me/7sV03xVS2 ,drfarahnak,drfarahnak,0
541,سخن روز ۲۳۱: بلز پاسکال: ما آرزوی حقیقت داریم اما در درونمان جز عدم قطعیت چیزی یافت نمی کنیم : Nous souhaitons… #سخن_بزرگان #آموزش_فرانسه,drfarahnak,drfarahnak,0
542,@AidaAhadian @fardaa88 یه‌جور مکانیزم دفاعیه، سیستم با عدم قطعیت راحت کنار نمی‌آد. باید نشونه ببینه. همون بهترین کار ممکن انتخاب خوبیه.,اسد,asadgharighi,2
543,اصل عدم قطعیت پوتین بیان میکنه که تعیین دقیق محل اصابت موشکهای روسی غیر ممکنه.,شاهین,shahi__n,1
544,مروری بر اصل عدم قطعیت هایزنبرگ: بیگ بنگ: طبق اصل عدم قطعیت هایزنبرگ نمی توان دقیقا در یک لحظه از تکانه(سرعت) ... http://bit.ly/1jQAZFF ,big bang,bigbangpage1,1
545,"مروری بر اصل عدم قطعیت هایزنبرگ" http://ift.tt/1jQvGWT ,صفحه ی بیگ بنگ,PageBang,0
546,@Delshadam @negmosi دوتا موضوع جدا از هم هستن تاریخ قطعیت نداره ولی با عدم قطعیت بی اعتبار نمیشه بخش بزرگی از دانش بشری قطعیت نداره,Cafe,_Cafe,3
547,حدیث غدیر کا تواتر اور قطعیت ۔ بعض علماء اور ائمہ اہلسنت والجماعت حدیث غدیر کی صحت سے مطمئن نظر نہیں آتے اس عدم... http://fb.me/3mEy946Mk ,آپ نے گھبرانا نہیں ہے,therizvisionary,0
548,کسانی که نمی خواهند عدم قطعیت ها را بعنوان واقعیتی روزمره قبول کنند مدام در حسرت و افسوس روزهای خوب گذشته به سر میبرند #ماندن_در_وضعیت_آخر,هیچ,Geodesian_1989,100
549,عدم قطعيت بلاي جان #مدير #سازمان است.  #آينده_پژوهي #كسب _و_كار,Sarah Helmzadeh,Flirticia,4
550,@martianboy اصل عدم قطعیت هایزنبرگ هم تقریبا همینو میگه,Saeed Rasooli,saeedgnu,0
551,عدم قطعیت هایزنبرگه ها اما اینبار زیر اتمی نیست سجادیه,سجاد رفعتیان,sajad_RFT,0
552,اصل عدم قطعيت ميگه كه براي به دست اوردن مكان و سرعت هر ذره تو طبيعت بايد بهش اشعه بتابونيم ، همين اشعه خودش سرعت و مكان ذره رو تغيير ميده,‌‌‌‌:-|,Hothein,1
553,چیزی در نوشته‌های «بکت» هست که بی‌شباهت به زندگی من نیست؛ یک عدم قطعیت، یک خلاء درونی. شخصیت‌های بکت انگار... http://fb.me/3ZiiM5BWL ,Mojtaba Houshmandi,MojtabaHmd,0
554,توییتر عین آب سرد میمونه، تو عالم خودت داری به اصل عدم قطعیت هایزنبرگ فکر میکنی میای توییتر فکرت میره سمت سایز سینه این دختر مخترا,idaH,Hadiiaan,22
555,ميخوام بگم عدم قطعيت همه جا صادق هستش.,چاکل داک,Mntkien,2
556,@NadiGhaffari خواهش می‌کنم. یه گشتی هم توی ویکی و این‌ور اون‌ور زدم. از عدم قطعیت هایزنبرگ توی جامعه‌شناسی استفاده کردن ولی آنتروپی نه.,The Đark LorĐ,Great_Dark_Lord,1
557,عدم قطعیت حضور احسان علیخانی در برنامه «ماه عسل» سال آینده http://kotoleha.com/%d8%b9%d8%af%d9%85-%d9%82%d8%b7%d8%b9%db%8c%d8%aa-%d8%ad%d8%b6%d9%88%d8%b1-%d8%a7%d8%ad%d8%b3%d8%a7%d9%86-%d8%b9%d9%84%db%8c%d8%ae%d8%a7%d9%86%db%8c-%d8%af%d8%b1-%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87/ …,KD-Group,kdhost_ir,0
558,@zara_esm عدم قطعیت دختر! دقیقا همینکارو کن :))),🚶🏻 اشتیلر,stiller1756,0
559,انجمن #خرد : بررسی کوتا اصل عدم #قطعیت #هایزنبرگ  * http://www.kherada.com/DMan.aspx?Id=712 …pic.twitter.com/FczKiPFGiG,انجمن خرد,kheradkia,1
560,سخن روز ۲۳۱: بلز پاسکال: ما آرزوی حقیقت داریم اما در درونمان جز عدم قطعیت چیزی یافت نمی کنیم : Nous souhaitons la... http://fb.me/7sV03xVS2 ,drfarahnak,drfarahnak,0
561,سخن روز ۲۳۱: بلز پاسکال: ما آرزوی حقیقت داریم اما در درونمان جز عدم قطعیت چیزی یافت نمی کنیم : Nous souhaitons… #سخن_بزرگان #آموزش_فرانسه,drfarahnak,drfarahnak,0
562,@AidaAhadian @fardaa88 یه‌جور مکانیزم دفاعیه، سیستم با عدم قطعیت راحت کنار نمی‌آد. باید نشونه ببینه. همون بهترین کار ممکن انتخاب خوبیه.,اسد,asadgharighi,2
563,اصل عدم قطعیت پوتین بیان میکنه که تعیین دقیق محل اصابت موشکهای روسی غیر ممکنه.,شاهین,shahi__n,1
564,مروری بر اصل عدم قطعیت هایزنبرگ: بیگ بنگ: طبق اصل عدم قطعیت هایزنبرگ نمی توان دقیقا در یک لحظه از تکانه(سرعت) ... http://bit.ly/1jQAZFF ,big bang,bigbangpage1,1
565,"مروری بر اصل عدم قطعیت هایزنبرگ" http://ift.tt/1jQvGWT ,صفحه ی بیگ بنگ,PageBang,0
566,@Delshadam @negmosi دوتا موضوع جدا از هم هستن تاریخ قطعیت نداره ولی با عدم قطعیت بی اعتبار نمیشه بخش بزرگی از دانش بشری قطعیت نداره,Cafe,_Cafe,3
567,حدیث غدیر کا تواتر اور قطعیت ۔ بعض علماء اور ائمہ اہلسنت والجماعت حدیث غدیر کی صحت سے مطمئن نظر نہیں آتے اس عدم... http://fb.me/3mEy946Mk ,آپ نے گھبرانا نہیں ہے,therizvisionary,0
568,کسانی که نمی خواهند عدم قطعیت ها را بعنوان واقعیتی روزمره قبول کنند مدام در حسرت و افسوس روزهای خوب گذشته به سر میبرند #ماندن_در_وضعیت_آخر,هیچ,Geodesian_1989,100
569,عدم قطعيت بلاي جان #مدير #سازمان است.  #آينده_پژوهي #كسب _و_كار,Sarah Helmzadeh,Flirticia,4
570,@martianboy اصل عدم قطعیت هایزنبرگ هم تقریبا همینو میگه,Saeed Rasooli,saeedgnu,0
571,عدم قطعیت هایزنبرگه ها اما اینبار زیر اتمی نیست سجادیه,سجاد رفعتیان,sajad_RFT,0
572,اصل عدم قطعيت ميگه كه براي به دست اوردن مكان و سرعت هر ذره تو طبيعت بايد بهش اشعه بتابونيم ، همين اشعه خودش سرعت و مكان ذره رو تغيير ميده,‌‌‌‌:-|,Hothein,1
573,چیزی در نوشته‌های «بکت» هست که بی‌شباهت به زندگی من نیست؛ یک عدم قطعیت، یک خلاء درونی. شخصیت‌های بکت انگار... http://fb.me/3ZiiM5BWL ,Mojtaba Houshmandi,MojtabaHmd,0
574,توییتر عین آب سرد میمونه، تو عالم خودت داری به اصل عدم قطعیت هایزنبرگ فکر میکنی میای توییتر فکرت میره سمت سایز سینه این دختر مخترا,idaH,Hadiiaan,22
575,ميخوام بگم عدم قطعيت همه جا صادق هستش.,چاکل داک,Mntkien,2
576,@NadiGhaffari خواهش می‌کنم. یه گشتی هم توی ویکی و این‌ور اون‌ور زدم. از عدم قطعیت هایزنبرگ توی جامعه‌شناسی استفاده کردن ولی آنتروپی نه.,The Đark LorĐ,Great_Dark_Lord,1
577,عدم قطعیت حضور احسان علیخانی در برنامه «ماه عسل» سال آینده http://kotoleha.com/%d8%b9%d8%af%d9%85-%d9%82%d8%b7%d8%b9%db%8c%d8%aa-%d8%ad%d8%b6%d9%88%d8%b1-%d8%a7%d8%ad%d8%b3%d8%a7%d9%86-%d8%b9%d9%84%db%8c%d8%ae%d8%a7%d9%86%db%8c-%d8%af%d8%b1-%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87/ …,KD-Group,kdhost_ir,0
578,@zara_esm عدم قطعیت دختر! دقیقا همینکارو کن :))),🚶🏻 اشتیلر,stiller1756,0
579,@hannibal_2_ اصل عدم قطعیت با اینی که تو فکر می کنی کاملا فرق داره,eBiy,GmCloner,0
580,@Herr13th گوشه‌ی مهمی از علم اصل عدم قطعیت رو پذیرفت این امر به همه جای علم تسری پیدا می‌کنه؛ نظریه آشوب و اثر پروانه‌ای,Gazaneh,Gazesh,0
581,@Herr13thواونوقت سوال اینه که چگونه باوجوداصل عدم قطعیت م قاطعانه به چیزی بگیم بهترین گزینه؟واتفاقاً به چیزی که عدم قطعیتش برخود ماروشن شده؟,Gazaneh,Gazesh,0
582,@Herr13th داره که با قطعیت بگیم علم تنها گزینه است؟ اصلاً این ادعا آیا خودش مخالف اصل عدم قطعیت نیست؟,Gazaneh,Gazesh,0
583,همیشه سعی کردم از اصل عدم قطعیت هایزنبرگ پیروی کنم,Alooche,alooche,10
584,قانون "عدم قطعیت" برای ادمای دودل وضع شده!,pat,Orwelll,7
585,مدیر کل فرهنگ و ارشاد استان قزوین: از ۳۱۳ یار امام زمان ۴۰ تا ۴۴ نفر قزوینی هستند. کاربرد اصل عدم قطعیت هایزنبرگ در علوم غریبه,ابونفس الاردکانی 👨‍👩‍👦,MehdiT1,3
586,@NanaOmidvar میدونی این مثل اصل عدم قطعیت هایزنبرگ می مونه. نمیشه اثباتش کرد,javad nosraty,joe1983,0
587,کشف امروزم به عنوان دانشمند بسته ای اینه که « قطعیت برای آدما دقیقا به معنی عدم قطعیته»,nasrineh,nasreenshahi,0
588,@danyal1373 آره دقیقن، تا بوده عدمِ قطعیت بوده هنوزم هست! ولی وقتی این عدم قطعیتو بیاریم تو زندگی روزمره مون واقعا عذابه :|,معادله‌ی لاینحل,Gels0minaa,1
589,@h_alef73 خیلی شکاک بودنم شاید مطرح نباشه، ولی تجربه بشریت این عدم قطعیت رو اثبات میکنه، یجورایی کاملاً بدیهیه :/,غوطه‌وردر عبث بیکران,danyal1373,1
590,@h_alef73 اگه آدم خودشو خیلی قبول داشته باشه حالا تو هر زمینه ای، میشه، خب که اون یعنی بی اعتنایی به عدم قطعیت :)))),غوطه‌وردر عبث بیکران,danyal1373,1
591,دنیا ظرف عدم اطمینان است. ظرف عدم قطعیت و مشروط بودن همه چیز. و در میان این عدم قطعیت‌ها، موسیقی تنها دریچه‌ای‌ست که می‌توان رو به خلوص گشود,Mough,SirKnowItAll7,1
592,زندگیم تو مرحله ی عدم قطعیت هستش!,شکوفا,shoko0fa,0
593,اصل عدم قطعیت در مکانیک کوانتومی را ورنر هایزنبرگ، فیزیکدان آلمانی، در سال ۱۹۲۶ فرمول‌بندی کرد. https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84_%D8%B9%D8%AF%D9%85_%D9%82%D8%B7%D8%B9%DB%8C%D8%AA …,Mehdi Heydarian مهدی حیدریان,MehdiHeydarian,5
594,با این پیش فرض که معناها عدم قطعیت دارند، معنا ها می توانند با یکدیگر رقابت ومنازعه کنندو برای سیطره بر زندگی روزمره وسیاسی تلاش کنند.,Saeid pourali,Saeidpourali1,0
595,عدم قطعیت معانی است که سیاست را ممکن وضروری می سازد.به نقش کلیدی عبارت "تصمیم سخت"در این چند روز بينديشيم.,Saeid pourali,Saeidpourali1,0
596,@ZarrinMontazeri @AriaRezaei با این همه عدم قطعیت,Arman,Rmaan_,1
597,در واقع "خرافات" برای ورزشکاران به مثابه نوعی پلاسبو (دارونما) روانی است که برای مواجه با عدم قطعیت در نتیجه و آینده به اونها کمک میکنه.,نیما نریمان,NeuroNiMa,10
598,آیا اصل عدم قطعیت، به تدین و آتئیسم به یک میزان چالش وارد نمی‌کنه؟,Gazaneh,Gazesh,4
599,#میگه: کسب و کاری که عدم قطعیت نداشته باشه و موفقیتش فقط وابسته به کیفیت اجرا باشه، نوآورانه  (=کارآفرینی؟) نیست.,میثم زرگرپور 🇮🇷,MZargarpour,0
600,بررسی اختلال و عدم قطعیت در زنجیره تامین حلقه بسته http://nikanlink.com/product/5506/view …,نیکان لینک,NikanLink,0
601,@Spinooza بنظرم هردو گذاره هم‌ارزند و معادل اصل عدم قطعیت. با اینهمه در مقیاس زمان و مکان کیهانی قابل صرفنظرند,پیکولو,picolo121,0
602,@picolo121 نه. اولا عدم قطعیت رو لحاظ میکنه. دوما این گزاره رو اثبات میکنه که مشاهده ناظر میتوان بر وقوع پدیده ها و واقعیت اون ها اثربگذاره.,Spinooza 🇮🇷,Spinooza,0
603,آقا این جزوه چرا اینجوریه ؟:)))از فروید توش هس تا اصل عدم قطعیت هایزنبرگ. به هرچیزی چنگ زده واسه اثبات خدا,سالیوان,stere_kh,4
604,@hamkaransystem او می‌گوید که نحوه درآمدی و سیستم درآمدزایی اش فرق می‌کرد لانچ سپیدار خود یک کارآفرینی محسوب می‌شود و عدم قطعیت دارد,Pishkhan,pishkhan,1
605,وقتی که این وضعیت عدم قطعیت از بین می‌رود دیگر فضای استارتاپی تمام می‌شود. #همخوان,Pishkhan,pishkhan,3
606,استارتاپ کسب و کاری هست که در شرایط عدم قطعیت کار می‌کند و سعی می‌کند محصول را بفروشد. جایی که نمی‌دانم مشتری من کیست,Pishkhan,pishkhan,3
607,یک هفته هم هست خدا قبول کنه تو اصل عدم قطعیت گیر کردم. چنان که پای مرد در گل!,Samane Noroozi,SamaneNoroozi,1
608,البته میدونین که داعش ربطی به اسلام نداره، اینها تحت تاثیر آموزه‌های فیزیک کوانتوم و اصل عدم قطعیت هایزنبرگ... http://fb.me/1Vodj2c1o ,کمپین امام نقی,emam_naghi,1
609,طلا دوباره با مرز روانی درگیر شد / خیز اونس با «عدم قطعیت» http://buff.ly/1SxUVsU ,TGJU,tgjuofficial,1
610,طلا دوباره با مرز روانی درگیر شد /  خیز اونس با «عدم قطعیت» http://ift.tt/1L8TP4J ,Eghtesadi.org,eghtesadiorg,0
611,البته این رو که میدونین دیگه که داعش ربطی به اسلام نداره! اینها تحت تاثیر آموزه‌های فیزیک کوانتوم و اصل عدم قطعیت... http://fb.me/7nJRcwoZY ,کمپین امام نقی,emam_naghi,0
612,هر هدف غیر از خودش، مسیرش و وسیلهٔ رسیدن بهش هم در این که بعدش چه اتفاقی می‌افته مهمه حالا ربط اینو به عدم قطعیت هایزنبرگ پیدا کنید!,ashkanb0,ashkanb0,0
613,تو یه لحظه‌ای یه جایی انسان باید بین کاسه و استکان انتخاب کنه. می‌گن اصل عدم قطعیت تو یه همچین موقعیتی به هایزنبرگ الهام شده.,میرزاآدم ‌جان,mirzaadamjan,5
614,@D0wn_Under درعوض در قرآن در زمینه قانون جهانی گرانش، تئوری نسبیت عام، تئوری ریسمانها و اصل عدم قطعیت هایزنبرگ سرفصلها هست! این به اون در!,Dariush Tousi,dara2c,3
615,اصل عدم قطعیت میگه شما نمیتونی همزمان سرعت و مکان ذره رو بدونی. همچنین نمیشه حماقت و پوچی حضرات را همزمان درک کرد.,Hard Gerd,HardGerd,0
616,اصل دوم: اصل عدم قطعیت وضعیت کسشر فرد ناظر در محور مختصاتی که وضعیت در آن تعریف شده نه امکان قبول وضعیت کسشر موجود را دارد، نه امکان رد آن.,ابونفس الاردکانی 👨‍👩‍👦,MehdiT1,4
617,دیگر کسی برای استارتاپ‌ها بیزنس پلن نمی‌نویسید،  استارتاپ‌ها با عدم قطعیت سر و کار دارند.… https://instagram.com/p/3gEDGvpR_j/ ,ناصر غانم‌زاده 🎗,ghanemzadeh,12
618,همه ما بی نهایت از عدم قطعیت بیزاریم، در حالیکه تنها #حقیقت موجود در جهان همین است. #خدا #دین #مذهب #فاشیسم,خودنویس,TheDeadSkinMask,0
619,عدم قطعیت همه جا هست.,راوی,dayeeamin,1
620,بابای من فرمون که میده از اصل عدم قطعیت پیروی میکنه. یعنی به قوانین فیزیک نیوتنی اعتقادی نداره.,Ahmad,aaahhmmaaddd,4
621,تنها #حقیقت موجود در جهان #عدم_قطعیت است .... pic.twitter.com/X65LPSWPwV,واو کاف,Vahabbb,2
622,همه ما بی نهایت از عدم قطعیت بیزاریم، در حالیکه تنها حقیقت موجود در جهان همین است. pic.twitter.com/jgGPafcVIp,pordel zare,pordel_zare,2
623,میخوام اغراق گونه بهتون بگم که برای دیدن یک تقابل خوب واقعیت و وهم و عدم قطعیت یکی از فیلمای خوب "بمون" هست. #stay,مـِـریژید,marYy_a,2
624,@AtefehMF1  ببخشید..تو تحقیق یه سؤال فیزیکی پیش اومد.شما رو آدرس دادن. می شه دایرکت بدم؟ در مورد اصل پایستگی انرژی و هم عدم قطعیت هایزنبرگ,سبیلریتی,ben_sibil,0
625,@HalfBlood272 اصل عدم قطعیت :)),Amir Yousefi,amiryousefi_,0
626,بعضیا رو درک نمی کنم وسط توییتای لاس شون یهو نظریه "کوانتوم در بابِ عَدَم قطعیت فی النسبیتِ العام" میدن!,Omid’s,Cortexoo,18
627,@Little_Me_Here من یه تناظر/تشابه بین کارکرد عدم قطعیت هایزنبرگ تو کوانتوم و اگناستیسیزم تو حوزه‌ی شناخت برقرار کردم که کمی بار طنز هم داشت.,Babak,boBe_,1
628,@boBe_ ١)تا جايى كه من خوندم اصل عدم قطعيت صرفن هايزنبرگيه. ٢)صرفا در دستگاههاى كوانتومى صدق مى كنه. ٣) فلسفه لاادرى ازش استنتاج نميشه,Phœnįx,Rebelliongil,1
629,@Little_Me_Here بحث عدم قطعیت هایزنبرگ، به نحوی واقعیت خارجی رو نقض می‌کنه، چرا که ویژگی‌ها رو مربوط به زاویه دید مشاهده‌گر می‌دونه,Babak,boBe_,0
630,@boBe_ مگه سرعت حركت اتمها در اربيتال قابل مشاهده يا اندازه گيريه؟ و مگه اصل عدم قطعيت قابل تعميم به فضاى غيراتمى  هست؟,Phœnįx,Rebelliongil,0
631,ولی این آزمایش گربه شرودینگر و نظریه عدم قطعیت هایزنبرگ عجب چیز کسشر و در عین حال خفنیه.,بوف نزدیک بین,Ali_Dovah,3
632,@boBe_ چطور عدم قطعيت ميتونه غيرهايزنبرگى باشه؟ ميشه مثال بزنين؟,Phœnįx,Rebelliongil,0
633,عدم قطعیت تو هر زمینه آدمو گم می کنه و مرز دیوونه شدنه,کبریت,Kebrit_,0
634,@boBe_ @Sashtyani @_Cafe اميدوارم منشناتون از سر شوخى باشه وگرنه آگنوستيك بودن با عدم قطعيت هايزنبرگ نسبتى نداره.,Phœnįx,Rebelliongil,0
635,@Sashtyani @_Cafe حاضر هم نیستن برن ببینن آیا کنفرانسی هست یا نه. به همون عدم قطعیت موجود اکتفا می‌کنن و می‌شینن بیینن چی پیش میاد,Babak,boBe_,2
